Pincode,Latitude,Longitude
507208,17.1246932,80.2084133
507208,17.1246902,80.2084163
507002,17.2988146,80.1983362
507003,17.2472598,80.1514377
507158,17.4879726,80.1428113
507158,17.1498471,80.066055
507158,17.4879726,80.1428113
507158,17.1498421,80.06606
507209,17.21331,80.59505
503185,18.7387886,77.8497936
515775,15.06,77.54
515405,15.08,77.49
515405,15.02,77.49
515405,15.05,77.49
515865,14.81,76.76
515865,14.7,76.85
515865,14.64,75.15
515865,14.99,76.14
515865,15.06,76.21
515455,15.19,77.81
515455,15.09,77.64
515445,14.91,77.971
515002,14.65,77.54
825405,24.2351102,85.5175057
825405,24.25311,85.51857
533290,17.2097,81.79496
754028,20.5535161,85.9133593
754028,20.5727548,85.8708487
754028,20.5663391,85.8299604
754025,20.5205597,86.0026023
754025,20.5668066,85.9507066
754025,20.569855,85.951885
802204,25.298576,84.306872
802205,25.182085,84.348436
754290,21.551356,81.7977
802204,25.242817,84.319802
768033,63.22719,115.37589
505153,18.4919704,79.5802386
505152,18.4445584,79.400091
505514,18.8338347,79.4178778
505187,18.711195,79.31577
505212,18.6309877,79.5736123
802158,25.273268,84.536637
802158,25.443387,84.486165
788806,24.87,92.56
788723,24.68,92.34
788733,24.59,92.39
788701,24.55,92.82
788725,24.94,92.73
788726,24.48,92.32
788728,24.41,92.3
516129,13.9,79
516130,13.95,78.9
516130,13.91,78.91
516151,14.3271894,79.2195613
516129,13.99,78.45
147007,30.2549,76.2993
140402,30.483997,76.593948
333517,28.140323,75.761827
847122,25.7362,86.0642
331027,28.333595,75.882112
333020,28.227197,75.17853
333055,28.274024,75.751479
759151,21.130935,85.168192
201001,28.6556,77.4277
847227,26.2566339,86.0835682
847227,26.5045531,85.9240038
847227,26.2576112,86.1611868
847227,26.6371637,85.9840865
847227,26.3468544,86.0715474
847232,26.5883988,26.5883988
847232,26.542898,86.1878441
847421,26.3468544,86.0715474
847421,26.3975746,86.1599149
847421,26.3589725,86.4946007
847231,26.3178033,86.1522827
847231,26.2674009,86.2969422
847214,26.4626396,86.0606074
847214,26.5885527,86.1359014
847227,26.3589725,86.4946007
503185,18.6508813,77.8334859
503185,18.6887468,77.8206931
503230,18.647018,78.133392
503230,18.647018,78.133392
503230,18.647018,78.133392
503246,18.8313814,78.089023
503246,18.8110009,78.0630729
503207,18.60297,77.7754306
503245,18.754785,78.0211183
503245,18.7628317,77.9946608
503245,18.816495,77.9823883
503245,18.7975383,77.946575
503003,18.6772001,78.1030458
503003,18.6772001,78.1030458
575009,12.853372,74.878526
503180,18.4592782,77.7291779
503201,18.5407388,77.9194592
507204,17.1992997,80.8643714
507204,17.33169,80.12005
507204,17.33169,80.12005
507204,17.050054,80.272148
507169,17.02024,80.07173
507169,17.058522,80.1240064
507169,17.02024,80.07173
507208,17.1366444,80.2139953
507208,16.6991648,79.8135454
507208,17.1246902,80.2084163
507208,17.0679417,80.2125989
507208,17.1246852,80.2084213
507002,17.2734239,80.1830938
507002,17.2659582,80.1725506
507002,17.35365,80.2164
507168,17.3309819,80.4402924
507168,17.596,81.0567
507168,17.3309849,80.4402894
802158,25.484591,84.463166
141110,30.907711,75.650964
505497,18.0840083,79.32393
505497,18.1286966,79.360345
505498,18.134994,79.4041017
505102,18.1703266,79.5957816
505102,18.151865,79.5125499
505102,18.14296,79.5607466
505102,18.1587866,79.541165
505471,18.0499766,79.3210983
505471,17.9914416,79.2406683
802183,25.737983,83.09653
802313,25.594743,84.692755
802313,25.634817,84.661332
802204,25.335662,84.605678
802204,25.334432,84.431873
802158,25.450525,84.462377
802158,25.469742,84.414587
802158,25.433903,84.413767
802205,25.268918,84.347704
802206,25.444909,84.69249
802314,25.564876,84.596913
802204,25.29771,84.334579
802158,25.452589,84.480512
802159,25.37912,84.4068
802159,25.386232,84.362159
505525,18.6588483,79.2703193
505525,18.596932,79.2300733
505188,18.6995609,79.4786413
505188,18.6688503,79.4721185
754031,20.3857766,85.2865733
754031,20.4285615,85.4171139
754031,20.3823283,85.3708683
754028,20.5851677,85.8251596
754028,20.5638987,85.8437985
847227,86.3730615,26.4089424
847232,26.2674009,86.2969422
847232,26.3178033,86.1522827
847232,26.2293638,86.2698251
847301,25.7813,86.152
847301,25.7712,86.1776
847232,26.3857137,85.7280471
847232,26.3531607,86.082995
847232,26.3450481,86.0716135
847232,26.2293638,86.2698251
847421,26.4757526,86.3249011
847421,26.4465698,85.9074526
847421,26.6371637,85.9840865
847421,26.3589725,86.4946007
524236,14.958518,79.323659
524236,14.415022,79.977319
524236,15.069306,79.2881
524223,14.853108,79.84613
524223,14.845463,79.84438
524223,14.887152,79.9476
524223,14.905724,79.93536
524223,14.941357,79.961659
524223,14.914421,79.991723
282001,27.1651847,78.0119017
524224,14.052104,79.858033
524239,14.99134,79.682132
524239,14.94499,79.700721
501503,NA,NA
501503,NA,NA
501503,NA,NA
501121,NA,NA
501121,NA,NA
501121,NA,NA
501106,NA,NA
501106,NA,NA
501106,NA,NA
501106,NA,NA
501106,NA,NA
501106,NA,NA
501202,NA,NA
501202,NA,NA
501111,NA,NA
501142,NA,NA
501501,NA,NA
501501,NA,NA
501501,NA,NA
501501,NA,NA
501501,NA,NA
501203,NA,NA
501203,NA,NA
516237,14.47,78.99
516130,14.06,78.87
516130,14.06,78.91
516130,14.11,78.95
516151,14.3487016,79.2024852
516151,14.2600482,79.2078578
516213,14.3974172,79.0244217
516213,14.387675,79.0307797
781320,26.6424,91.0925
781367,26.60669,91.58147
781367,26.60669,91.58147
781367,26.60669,91.58147
781367,26.60669,91.58147
781367,26.60669,91.58147
781367,26.60669,91.58147
781377,26.4447778,91.438
781377,26.4447778,91.438
781371,26.4748888,91.2690833
781371,26.4748888,91.2690833
781371,26.4748888,91.2690833
788117,24.68,92.73
788117,24.68,92.73
788150,24.76,92.59
788801,28.61,80.08
788817,24.44,92.29
788817,24.44,92.29
788817,24.44,92.29
781377,26.4447778,91.438
788117,24.68,92.73
781367,26.60669,91.58147
781367,26.60669,91.58147
781367,26.60669,91.58147
781377,26.4447778,91.438
781371,26.4748888,91.2690833
788117,24.68,92.73
788113,24.65,92.69
788802,24.86099,92.5966
788817,24.44,92.29
788817,24.44,92.29
847214,26.2751572,86.256893
847214,26.3589725,86.4946007
847122,25.7362,86.0642
383002,23.6093,72.949
383422,24.336149,73.125996
343029,26.92,75.8
382430,23.0279349,72.6817017
847104,25.5515,84.9752
847104,25.7749,85.7626
847302,25.7666,85.399
846003,25.5974,85.3407
846003,25.5974,85.3407
846003,25.5974,85.3407
846003,25.5974,85.3407
847301,25.9622,85.9347
847301,25.7712,86.1776
847301,25.7712,86.1776
384330,23.979529,72.713685
507168,17.3309929,80.4402814
507168,17.333559,80.3613
507003,17.2472638,80.1514337
507003,17.0971548,80.267352
507003,17.2983887,80.1456386
507003,17.2472658,80.1514317
507122,17.4827,80.30275
494230,19.9647,81.7502
151214,30.814291,74.638555
141008,30.5725,75.4938
503187,18.3651647,77.8735013
503187,18.400518,77.9156252
503187,18.2780221,77.9065235
503101,18.1918576,78.4019246
503306,18.3808216,77.6764033
503114,18.4622577,78.0845801
503114,18.3356266,78.1053466
503112,18.3558646,78.329699
503112,18.3314053,78.320799
503112,18.3116932,78.2893393
503309,18.4191697,77.6535604
503309,18.4457992,77.7040149
503309,18.5369749,77.6847183
503108,18.1047959,78.1546553
503302,18.2070016,77.9124333
503310,18.2597677,77.7578666
503110,18.242585,78.3007866
503144,18.4317553,78.4053163
503144,18.4117299,78.3684507
503144,18.4180562,78.3278988
503145,18.4101118,78.2721116
503122,18.1611102,78.0691148
503122,18.116662,78.0337753
503112,18.337086,78.4144025
503122,18.1274036,78.0083714
503120,18.3625628,78.1832829
503120,18.3125755,78.2522584
503235,18.7458966,77.947735
503235,18.7584812,77.9256016
503235,18.7537883,77.95819
503321,18.4646473,77.8019238
503185,18.6787195,77.793724
503185,18.6792758,77.8430506
503230,18.647018,78.133392
503230,18.647018,78.133392
503230,18.647018,78.133392
503202,18.6905946,77.974138
503202,18.6937116,78.052145
503246,18.9001712,78.066557
503246,18.8871769,78.0618118
503305,18.3070983,77.5867433
503305,18.3422966,77.6514133
503207,18.6165043,77.8214388
503207,18.5864916,77.7796188
503301,18.4191346,77.8602296
503301,18.4550527,77.8764513
503245,18.7869383,77.9916683
503245,18.7711033,78.013715
503245,18.855735,77.9666933
504204,19.6667,78.5333
504204,19.0960504,78.1740781
504201,18.85585,79.800873
504201,18.85585,79.800873
504201,18.85585,79.800873
504201,18.7059482,79.7434925
504201,18.85585,79.800873
504294,18.953795,79.5315398
504302,18.8519091,79.5069436
504206,18.9922806,79.1552013
504206,19.0615733,79.1266287
504207,18.9136171,79.2535725
504207,18.8755876,79.2803498
504216,18.849405,79.5842629
504216,18.849405,79.5842629
504216,18.821203,79.5280932
504216,18.7616695,79.6109528
504205,19.1188949,78.9989734
504205,19.1188949,78.9989734
504231,18.9871177,79.4791434
504214,19.0384964,79.7455956
504214,19.0561527,79.8254721
504215,18.9619866,79.2281974
504215,18.9593587,79.1957821
504215,18.9493094,79.1654691
504209,18.8697833,79.3837949
504219,19.0717577,79.6319636
504219,19.3286787,79.8912812
504219,19.0717577,79.6319636
503307,18.7189883,78.5037766
503307,18.64642,78.4822683
503165,18.60509,78.4277983
503165,18.5391349,78.4274716
503165,18.53614,78.3856516
503175,18.5874739,78.1917957
503175,18.6050349,78.1735044
503175,18.6282416,78.1839399
503164,18.5454757,78.2419318
533249,NA,NA
533237,NA,NA
515144,14.18,77.89
515672,14.42,77.72
515672,14.42,77.72
515672,14.42,77.72
515672,14.42,77.72
515521,14.1,78.44
515521,14.04,78.31
515591,14.12,78.16
515641,14.45,77.53
515641,14.43,77.51
515641,14.4455,77.5266
515641,14.47,77.57
515531,14.11,77.92
515531,14.11,77.93
515133,14.1877,77.7606
515133,14.1877,77.7608
515133,14.18,77.78
515159,14.199,77.801
515541,14.198,77.81
515541,14.199,77.801
515541,14.1997,77.8012
515551,13.987,78.187
515551,13.987,78.189
515561,14.0142,77.9942
515561,14.0137,77.995
515154,14.1993,77.8012
515154,14.1993,77.8011
515501,14.234,78.0945
515581,14.56147,77.85421
515581,14.56111,77.857122
515571,13.9226245,78.2011459
515571,13.922643,78.2011479
515571,13.9226329,78.2011423
515571,13.9226145,78.2011399
515571,13.9226049,78.2011375
515571,13.9226721,78.2011713
515571,13.9226794,78.2011779
515571,13.9226823,78.2011834
515571,13.9226875,78.2011875
515241,13.96,77.68
515241,13.93,77.62
515241,13.91,77.67
515241,13.95,77.64
515101,14.23,77.63
515101,14.33,77.63
515341,13.77,77.68
515341,13.97,77.72
515341,13.82,77.73
515341,13.76,77.72
515231,13.983801,77.772301
515231,13.983802,77.772302
515231,13.983803,77.772303
515231,13.983808,77.772308
515231,13.983809,77.772309
515231,13.98381,77.77231
515271,13.975402,77.104402
515286,14.027101,76.993201
515286,14.027102,76.993202
515286,14.0272,76.9933
515286,14.0272,76.9933
515286,14.0272,76.9933
515212,13.82892,77.493282
515212,13.82892,77.493282
515212,13.82892,77.493282
515212,13.82892,77.493282
515556,13.87,77.98
503164,18.5629805,78.3197023
503164,18.5454757,78.2419318
506342,18.01794,79.76464
507210,17.48585,80.14456
847302,26.0758,85.9146
847204,25.6023,87.4382
846003,25.5974,85.3407
846003,25.5974,85.3407
846003,15.5934,85.3407
847427,25.9564,86.2284
847427,25.9564,86.2284
847427,15.5934,86.2284
847301,25.7712,86.1776
506112,NA,NA
506135,NA,NA
506135,NA,NA
506135,NA,NA
506135,NA,NA
506135,NA,NA
495116,22.537429,82.067952
495116,22.37022,81.978026
495116,22.507535,81.995496
495116,22.40298,82.163205
495004,22.020462,82.212142
788817,24.44,92.29
788117,24.68,92.73
788113,24.36,92.85
788113,24.65,92.69
788113,24.65,92.69
788113,24.65,92.69
788817,24.44,92.29
788817,24.44,92.29
788816,25,92.46
784171,26.85353,93.47975
784149,26.620828,92.799014
784149,26.620828,92.799014
788737,24.75,92.34
788166,24.58,92.45
788806,24.87,92.56
788806,24.87,92.56
788806,24.87,92.56
788806,24.87,92.56
788723,24.68,92.34
788723,24.68,92.34
788725,24.94,92.73
516193,15.01,78.97
516193,14.96,78.94
516003,14.5,78.79
516003,14.46,78.81
516003,14.48,78.77
516003,14.41,78.79
516269,14.03,78.86
516269,14.04,78.69
516269,14.07,78.68
516269,14.06,78.77
516215,13.91,78.74
516002,14.4892395,78.8925643
516002,14.4616764,78.8663964
516505,15.05,79.03
516268,14.2,78.93
516268,14.2,78.93
516105,13.99,79.31
516105,13.97,79.3
516105,14,79.28
516105,14.04,79.32
516501,14.58,79.04
516501,14.63,79.06
516128,14.23,79.26
516128,14.28,79.22
516128,14.23,79.27
516128,14.19,79.31
516101,14.16,79.66
516101,14.08,78.89
507210,17.4879706,80.1428133
507210,17.4879,80.1428
494230,91.9144,81.7012
494230,20.3043,81.0351
494347,NA,NA
494347,NA,NA
494347,NA,NA
494347,NA,NA
494347,19.3813,81.8231
494237,NA,NA
494237,19.523,81.6214
494237,19.3564,81.5764
494237,19.5841,81.6012
494237,19.5946,81.6165
494237,19.5516,81.6021
494010,NA,NA
494010,NA,NA
494010,NA,NA
494010,NA,NA
494010,NA,NA
494010,19.1402,81.659
494010,19.1302,81.723
494010,19.1501,81.758
494010,19.1509,81.739
494552,NA,NA
494552,NA,NA
494552,NA,NA
494552,NA,NA
503164,18.1690283,18.1690283
503308,18.835245,78.510708
503308,18.835245,78.510708
503218,18.835245,78.510708
503218,18.886535,78.348665
503213,18.8193066,78.1395166
503213,18.8067916,78.1628016
503213,18.77461,78.2141716
516101,14.16,79.61
516101,14.14,79.57
516247,14.4714393,78.8198271
516247,14.4108328,78.9816707
516126,14.18,79.13
516126,14.25,79.18
516126,14.16,79.16
788734,24.04,92.12
788734,24.54879,92.42768
788736,24.5,92.43
788736,24.5,92.43
788152,24.08,92.15
788737,24.75,92.34
788166,24.201542,92.124523
788166,24.201542,92.124523
788166,24.201542,92.124523
788701,24.55,92.82
788701,24.55,92.82
788701,24.55,92.82
788701,24.55,92.82
788725,24.94,92.73
788725,24.94,92.73
788726,24.48,92.32
788726,24.36,92.85
788726,24.48,92.32
788728,24.41,92.3
788728,24.41,92.3
516129,13.99,78.96
516129,13.95,78.99
516129,13.95,78.99
516213,14.4537065,78.9707149
516213,14.4101716,78.9905051
516213,14.4017267,79.0092314
516213,14.4165497,79.050204
516126,14.27,79.2
516152,14.3324162,79.0675812
516152,14.3169316,79.0891857
516150,14.2283985,79.1673751
516150,14.2377936,79.0519701
516150,14.2448333,79.0924783
516193,14.92,78.95
516193,14.97,78.88
516003,14.38,78.8
516003,14.5,78.78
516003,14.5,78.81
516003,14.48,78.8
516269,14.02,78.58
516269,14.03,78.7
516269,14,78.79
516269,14.05,78.64
516215,13.98,78.82
516215,13.99,78.75
516215,13.91,78.77
516215,13.93,78.82
516002,14.4606944,78.8533045
516002,14.5,78.87
516505,14.94,79.03
516268,14.12,78.86
495224,21.878069,82.144164
495224,21.963535,82.136003
495112,22.21512,82.013465
495222,21.976835,82.043438
495550,22.129893,82.271909
495550,21.951711,82.261046
495113,22.28114,82.092458
495113,22.231015,81.797839
847105,15.5934,85.7646
759147,21.091666,85.08305556
531149,17.6868159,83.2184815
531149,18.3336353,82.915624
531149,18.272392,82.7178185
822112,24.3824,83.5648
822129,24.38444,83.60122
822129,24.49112,83.70131
822114,24.46152,83.49102
822114,24.09202,83.92579
822114,24.1377,83.88706
822133,24.18607,83.69334
822120,24.4224,83.8654
754023,20.6324325,86.0827244
754296,20.656315,86.1557
754024,20.6525733,86.075875
755013,20.7908926,86.4852329
755013,20.8000243,86.47633
755013,20.7566776,86.5274266
160055,30.7585,76.66
754023,20.5764218,86.0524236
754023,20.6049319,86.0835463
754296,20.647505,86.151173
755043,20.8546399,86.2045789
755014,20.8514955,86.3649682
755014,20.7871024,86.4405963
755014,20.8537312,86.4188213
755014,20.8239758,86.4170839
639103,10.84527778,78.59638889
754082,20.7218971,86.0065417
754023,20.5971107,86.1042303
754296,20.6978449,86.1378916
754296,20.6539847,86.1891259
755043,20.8846945,86.2065115
755043,20.851956,86.2153599
755013,20.7557986,86.49031
505425,18.915505,79.1231
755016,20.7192195,86.599013
754217,20.5979002,86.6436263
754217,20.5925115,86.6209291
754219,20.1098516,85.3688166
754219,20.6701833,86.6649583
754218,20.600541,85.8875532
754253,20.2346733,85.14022
754239,20.6624666,86.56529
754208,20.5246,86.337835
754208,20.5040309,86.339653
754208,20.5105974,86.3226632
754292,20.6243466,86.3199833
754222,20.5904977,86.5193525
754222,20.5699152,86.4946659
754240,21.2603566,85.753085
754210,20.4233233,86.334995
754210,20.436325,86.3312266
754210,20.4771566,86.3228999
754289,20.52906,86.2844967
754289,20.5600217,86.3044833
754214,20.647478,86.339466
754214,20.712825,86.279794
754214,20.567809,86.397225
754214,20.625989,86.345175
754248,20.7502916,86.861825
754248,20.7535083,86.9315233
754248,20.6598333,86.8489616
754244,20.442641,86.445728
754244,20.45459,86.430925
754216,20.4921629,86.5645935
754223,20.491141,86.363311
754223,20.483476,86.386062
754223,20.485995,86.400539
505529,18.80743,78.980434
505460,18.9219,78.777372
754027,20.4847356,85.7479464
754295,20.519606,85.6
754025,20.5412282,85.9697694
754025,20.5191919,85.9641707
754037,20.4125143,85.2186784
754037,20.4097318,85.2267181
754037,20.4643243,85.1458778
754037,20.4183969,85.1811275
754022,26.207298,83.23454
754022,20.6209817,85.9506
754032,20.4633096,85.1124248
754032,20.4916981,85.0138853
802205,25.195524,84.379902
802159,25.363374,84.378022
802206,25.425612,84.655819
802206,25.432858,84.667359
802206,25.474882,84.668166
802206,25.495301,84.594281
802314,25.593051,84.725305
802222,25.218526,84.490172
802222,25.252438,84.415995
802222,25.244639,84.498181
802162,25.528101,84.556992
802162,25.557061,84.577256
533232,16.78821,81.88887
535525,18.7181108,83.5285085
531173,17.79,83.17
